entityName,name,purpose,dataType,isNullable,display_name,description,file_path
salesInvoiceData,invoiceLineLocalCurrency,hasA,string,false,invoiceLineLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,invoiceLineReportingCurrency,hasA,string,false,invoiceLineReportingCurrency,"Three-letter currency code according to ISO 4217 for the currency in which a reporting entity prepares its financial statements, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,invoiceLocalCurrency,hasA,string,false,invoiceLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,invoiceNo,hasA,string,false,invoiceNo,Identification number for an internally-generated sales invoice (to outside customer).,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,invoiceReportingCurrency,hasA,string,false,invoiceReportingCurrency,"Three-letter currency code according to ISO 4217 for the currency in which a reporting entity prepares its financial statements, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,invoiceType,hasA,string,false,invoiceType,"Type of invoice, e.g. debit invoice, credit invoice, cash, ticket, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineAccountId,hasA,string,false,lineAccountId,"General Ledger Account code of the GL-revenue-account. Can be including sub-account ID. It can contain many different levels to identify the account. It could include cost centres such as company, division, region, group, branch, department, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineApprovedBy,hasA,string,false,lineApprovedBy,userId (from userListing) for person who approved the entry.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineApprovedDateTime,hasA,datetime,false,lineApprovedDateTime,The date and time the entry was approved.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineCreditNoteReason,hasA,string,false,lineCreditNoteReason,Credit note reason or rationale.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineCreditNoteReference,hasA,string,false,lineCreditNoteReference,Credit note reference (where applicable) to original invoice.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineDebitCreditIndicator,hasA,string,false,lineDebitCreditIndicator,Indicates whether the amount is a credit or debit. 'C'=credit; 'D'=debit.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineDeliveryDate,hasA,datetime,false,lineDeliveryDate,The date of the delivery.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineDescription,hasA,string,false,lineDescription,Description of Invoice Line.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineFromDate,hasA,datetime,false,lineFromDate,Start date of the deliveries.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineGoodsServicesId,hasA,string,false,lineGoodsServicesId,Indicator showing if goods or service.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineGroupingCode,hasA,string,false,lineGroupingCode,"Grouping mechanism for related items in a batch or grouping of invoices, such as the invoice grouping found in certain ERP systems.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceDueDate,hasA,datetime,false,lineInvoiceDueDate,"The date payment is due to the supplier. Not all transactions will have a due date, e.g. credit memos. Aging of a payable is usually calculated based on this date.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceLineAmount,hasA,decimal,false,lineInvoiceLineAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceLineAmountCurrency,hasA,string,false,lineInvoiceLineAmountCurrency,"Three-letter currency code according to ISO 4217 standard for the functional currency of the entity, e.g. EUR for Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceLineAmountExchangeRate,hasA,decimal,false,lineInvoiceLineAmountExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceLineAmountLocal,hasA,decimal,false,lineInvoiceLineAmountLocal,Invoice amount in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceProductGroup01,hasA,string,false,lineInvoiceProductGroup01,"Product descriptor #1, e.g. tyres or accessories.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceProductGroup02,hasA,string,false,lineInvoiceProductGroup02,"Product descriptor #2, e.g. brand.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineInvoiceUOM,hasA,decimal,false,lineInvoiceUOM,"Quantity unit of measure, e.g. pack of 12.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineLineNumber,hasA,string,false,lineLineNumber,Line item number of the invoice.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineMovementReference,hasA,string,false,lineMovementReference,Unique reference to the movement.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineOrderDate,hasA,datetime,false,lineOrderDate,The date of order.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineOriginatingON,hasA,string,false,lineOriginatingON,Origination Order Number.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineProductCode,hasA,string,false,lineProductCode,Code identifying the product within the line.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineProductDescription,hasA,string,false,lineProductDescription,Product (plain language) description to indicate the name or other identifying characteristics of the product.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineQuantity,hasA,decimal,false,lineQuantity,Quantity of goods and services supplied.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineSalesOrderId,hasA,string,false,lineSalesOrderId,"Sales order ID for invoiced items. Must match OrderNo in SalesOrderData. If no sales order, leave blank.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineSalesOrderLineId,hasA,string,false,lineSalesOrderLineId,"Identifier for sales order line number. Must match lineLineNumber used in SalesOrderData. If no sales order, leave blank.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromAdditionalAddressDetail,hasA,string,false,lineShipFromAdditionalAddressDetail,Additional detail required for the shipping address.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromAddressType,hasA,string,false,lineShipFromAddressType,"Field to differentiate between multiple addresses. To indicate the type of address, choose from the predefined enumeration, e.g. StreetAddress PostalAddress, BillingAddress.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromBuilding,hasA,string,false,lineShipFromBuilding,The physical building shipping address of the supplier.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromCity,hasA,string,false,lineShipFromCity,The physical city the goods will be despatched from.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromCountry,hasA,string,false,lineShipFromCountry,"Two-letter country code according to ISO 3166-1 alpha 2 standard, e.g. NL for the Netherlands.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromDeliveryDate,hasA,datetime,false,lineShipFromDeliveryDate,The date goods are dispatched.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromDeliveryId,hasA,string,false,lineShipFromDeliveryId,Identification of the delivery.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromLocationId,hasA,string,false,lineShipFromLocationId,Location of the warehouse from where the goods are shipped to customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromNumber,hasA,string,false,lineShipFromNumber,The building or other number of the address from where the goods will be despatched.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromPostalCode,hasA,string,false,lineShipFromPostalCode,The postcode of the shipping address.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromRegion,hasA,string,false,lineShipFromRegion,"Country specific code to indicate regions/provinces within the tax authority. Preferably described according to ISO 3166-2, e.g. GB-KEN for Kent county in the United Kingdom.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromStreetName,hasA,string,false,lineShipFromStreetName,The street from which goods will be shipped.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromUCR,hasA,string,false,lineShipFromUCR,Unique consignment reference number.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipFromWarehouseId,hasA,string,false,lineShipFromWarehouseId,Warehouse where goods held - also to identify work-in-progress or stock-in-transit.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToAdditionalAddressDetail,hasA,string,false,lineShipToAdditionalAddressDetail,Additional detail required for the address to which items will be shipped.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToAddressType,hasA,string,false,lineShipToAddressType,"Field to differentiate between multiple addresses. To indicate the type of address, choose from the predefined enumeration, e.g. StreetAddress PostalAddress, BillingAddress.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToBuilding,hasA,string,false,lineShipToBuilding,The physical building shipping to address.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToCity,hasA,string,false,lineShipToCity,The physical city to which the goods will be shipped.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToCountry,hasA,string,false,lineShipToCountry,"Two-letter country code according to ISO 3166-1 alpha 2 standard, e.g. NL for the Netherlands.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToDeliveryDate,hasA,datetime,false,lineShipToDeliveryDate,The date goods are delivered.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToDeliveryId,hasA,string,false,lineShipToDeliveryId,Identification of the delivery.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToLocationId,hasA,string,false,lineShipToLocationId,The addresses to which customers want organisation to send the goods they ordered.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToNumber,hasA,string,false,lineShipToNumber,The building or other number to which the goods will be shipped.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToPostalCode,hasA,string,false,lineShipToPostalCode,The postcode of the shipping to address.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToRegion,hasA,string,false,lineShipToRegion,"Country specific code to indicate regions/provinces within the tax authority. Preferably described according to ISO 3166-2, e.g. GB-KEN for Kent county in the United Kingdom.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToStreetName,hasA,string,false,lineShipToStreetName,The street to which goods will be delivered.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToUCR,hasA,string,false,lineShipToUCR,Unique consignment reference number.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShipToWarehouseId,hasA,string,false,lineShipToWarehouseId,Warehouse where goods held - also to identify work-in-progress or stock-in-transit.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShippingCostsAmount,hasA,decimal,false,lineShippingCostsAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShippingCostsAmountExchangeRate,hasA,decimal,false,lineShippingCostsAmountExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShippingCostsAmountLocal,hasA,decimal,false,lineShippingCostsAmountLocal,Shipping amount in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineShippingCostsAmountLocalCurrency,hasA,string,false,lineShippingCostsAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineSystemEntryDateTime,hasA,datetime,false,lineSystemEntryDateTime,"The date the transaction was entered into the system. This is sometimes referred to as the creation date. This should be a system-generated date (rather than user-entered date), when possible. This date does not necessarily correspond with the date of the transaction itself.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineSystemEntryUser,hasA,string,false,lineSystemEntryUser,userId (from userListing) for person who created the record.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineSystemModifiedDateTime,hasA,datetime,false,lineSystemModifiedDateTime,The date and time the entry was last modified.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineSystemModifiedUser,hasA,string,false,lineSystemModifiedUser,userId (from userListing) for the last person modifying this entry.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxAmount,hasA,decimal,false,lineTaxInformationTaxAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxAmountExchangeRate,hasA,decimal,false,lineTaxInformationTaxAmountExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxAmountLocal,hasA,decimal,false,lineTaxInformationTaxAmountLocal,Transaction amount in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxAmountLocalCurrency,hasA,string,false,lineTaxInformationTaxAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxBase,hasA,string,false,lineTaxInformationTaxBase,"The base on which the tax is calculated. This can be an amount or a quantity, e.g. litres.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxBaseDescription,hasA,string,false,lineTaxInformationTaxBaseDescription,"Description of the value in the tax base, e.g. litres for excises on alcoholic beverages.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxCode,hasA,string,false,lineTaxInformationTaxCode,Tax code for lookup in tables.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxDeclarationPeriod,hasA,string,false,lineTaxInformationTaxDeclarationPeriod,The identification of the period of the declaration/return in which the tax amount is reported to the revenue body.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxExemptionReason,hasA,string,false,lineTaxInformationTaxExemptionReason,Tax exemption or reduction reason or rationale.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxInformationTaxPercentage,hasA,decimal,false,lineTaxInformationTaxPercentage,Tax percentage.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineTaxPointDate,hasA,datetime,false,lineTaxPointDate,"Tax point date where recorded or, if not recorded, then the invoice date.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineToDate,hasA,datetime,false,lineToDate,End date of the deliveries.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineUOMToUOMBaseConversionFactor,hasA,decimal,false,lineUOMToUOMBaseConversionFactor,Conversion factor of the to UOM Base. Only needed when is reported and is different from the UOM Base.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,lineUnitPrice,hasA,decimal,false,lineUnitPrice,Unit price for the unit/group of units per UOM in the header's default currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,paymentTerms,hasA,string,false,paymentTerms,Payments terms for this invoice.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,period,hasA,string,false,period,"Fiscal period in which the InvoiceDate occurs, e.g. W1-W53 for weekly periods, M1-M12 for monthly periods, and Q1-Q4 for quarterly periods.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,periodYear,hasA,string,false,periodYear,Fiscal year in which the invoiceDate occurs.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,postingStatus,hasA,string,false,postingStatus,"Status of the transaction's posting to the GL, e.g. ""Posted"" or ""Not Posted"".",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,receiptNumbers,hasA,string,false,receiptNumbers,"The number(s) of the receipt(s) on this ""consolidated invoice record"". Can be a single number, a range or a list.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,salesOrderId,hasA,string,false,salesOrderId,"Sales order ID for invoiced items. Must match OrderNo in SalesOrderData. If no sales order, leave blank.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,segment01,hasA,string,false,segment01,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,segment02,hasA,string,false,segment02,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,segment03,hasA,string,false,segment03,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,segment04,hasA,string,false,segment04,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,segment05,hasA,string,false,segment05,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,selfBillingIndicator,hasA,string,false,selfBillingIndicator,Indicator showing if a self-billing agreement exists between the customer and the supplier.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementAmount,hasA,decimal,false,settlementAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementAmountLocal,hasA,decimal,false,settlementAmountLocal,Transaction amount in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementAmountLocalCurrency,hasA,string,false,settlementAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementExchangeRate,hasA,decimal,false,settlementExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementPaymentMechanism,hasA,string,false,settlementPaymentMechanism,Payment mechanism.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementSettlementDate,hasA,datetime,false,settlementSettlementDate,The date settled.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,settlementSettlementDiscount,hasA,decimal,false,settlementSettlementDiscount,Description Settlement / Other Discount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromAdditionalAddressDetail,hasA,string,false,shipFromAdditionalAddressDetail,Additional detail required for the shipping address.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromAddressType,hasA,string,false,shipFromAddressType,"Field to differentiate between multiple addresses. To indicate the type of address, choose from the predefined enumeration, e.g. StreetAddress PostalAddress, BillingAddress.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromBuilding,hasA,string,false,shipFromBuilding,The physical building shipping address the goods will be despatched from.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromCity,hasA,string,false,shipFromCity,The physical city the goods will be despatched from.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromCountry,hasA,string,false,shipFromCountry,"Two-letter country code according to ISO 3166-1 alpha 2 standard, e.g. NL for the Netherlands.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromDeliveryDate,hasA,datetime,false,shipFromDeliveryDate,The date goods are dispatched.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromDeliveryId,hasA,string,false,shipFromDeliveryId,Identification of the delivery.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromLocationId,hasA,string,false,shipFromLocationId,Location of the warehouse from where the goods are shipped to customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromNumber,hasA,string,false,shipFromNumber,The building or other number of the address from where the goods will be despatched.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromPostalCode,hasA,string,false,shipFromPostalCode,The postcode of the building where the shipping address is located.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromRegion,hasA,string,false,shipFromRegion,"Country specific code to indicate regions/provinces within the tax authority. Preferably described according to ISO 3166-2, e.g. GB-KEN for Kent county in the United Kingdom.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromStreetName,hasA,string,false,shipFromStreetName,The street from which goods will be shipped.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromUCR,hasA,string,false,shipFromUCR,Unique consignment reference number.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
salesInvoiceData,shipFromWarehouseId,hasA,string,false,shipFromWarehouseId,Warehouse where goods held - also to identify work-in-progress or stock-in-transit.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/salesInvoiceData.json
